uniqueid,plotid,date,year,method,subsample,position,co2_c_flux_kg_ha_day,co2_r2,n2o_n_flux_g_ha_day,n2o_r2,nh3_n_flux_g_ha_day,nh3_r2,ch4_c_flux_g_ha_day,ch4_r2,soil_moisture_5cm,soil_temperature_5cm,soil_nitrate_n_0_10cm,soil_ammonium_n_0_10cm,month,day_of_year,quarter,is_growing_season,season
WOOSTER.COV,307.0,2012-08-24,2012.0,GC,1.0,on_fert_band,13.94,0.999,1.78,0.999,,,-2.07,0.874,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,308.0,2012-08-24,2012.0,GC,1.0,off_fert_band,18.5,0.998,13.19,0.999,,,-1.94,0.98,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,308.0,2012-08-24,2012.0,GC,1.0,on_fert_band,4.28,0.335,0.7,0.044,,,-4.11,0.87,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,313.0,2012-08-24,2012.0,GC,1.0,on_fert_band,24.83,1.0,1.26,0.929,,,-0.77,0.391,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,313.0,2012-08-24,2012.0,GC,1.0,off_fert_band,10.98,0.866,0.61,0.549,,,-2.79,0.974,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,314.0,2012-08-24,2012.0,GC,1.0,on_fert_band,13.67,0.994,0.34,0.361,,,-2.76,0.97,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,314.0,2012-08-24,2012.0,GC,1.0,off_fert_band,12.14,0.994,0.14,0.314,,,-2.21,0.75,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,316.0,2012-08-24,2012.0,GC,1.0,on_fert_band,13.23,0.978,1.41,0.978,,,-2.16,0.999,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,316.0,2012-08-24,2012.0,GC,1.0,off_fert_band,14.29,0.991,0.44,0.821,,,-3.12,0.995,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,317.0,2012-08-24,2012.0,GC,1.0,off_fert_band,4.37,0.366,1.11,0.365,,,-3.69,0.925,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,317.0,2012-08-24,2012.0,GC,1.0,on_fert_band,13.81,0.99,0.38,0.457,,,-1.75,0.839,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,319.0,2012-08-24,2012.0,GC,1.0,on_fert_band,4.1,0.429,0.89,0.263,,,-3.56,0.826,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,319.0,2012-08-24,2012.0,GC,1.0,off_fert_band,6.79,0.487,-0.09,0.155,,,-3.59,0.911,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,321.0,2012-08-24,2012.0,GC,1.0,on_fert_band,17.68,0.948,-0.08,0.007,,,-0.51,0.018,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,321.0,2012-08-24,2012.0,GC,1.0,off_fert_band,17.55,0.989,0.94,0.916,,,-0.86,0.975,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,322.0,2012-08-24,2012.0,GC,1.0,on_fert_band,15.63,0.982,1.04,0.637,,,-1.51,0.927,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,322.0,2012-08-24,2012.0,GC,1.0,off_fert_band,11.83,0.989,0.8,0.863,,,-1.45,0.571,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,323.0,2012-08-24,2012.0,GC,1.0,on_fert_band,4.0,0.464,-0.39,0.785,,,-3.89,0.984,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,323.0,2012-08-24,2012.0,GC,1.0,off_fert_band,10.1,0.873,0.75,0.161,,,-1.99,0.246,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,324.0,2012-08-24,2012.0,GC,1.0,on_fert_band,3.3,0.086,1.67,0.767,,,1.33,0.276,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,324.0,2012-08-24,2012.0,GC,1.0,off_fert_band,2.84,0.801,-0.83,0.804,,,-3.74,0.785,8.5,24.4,,,8,237,3,1,summer
WOOSTER.COV,102.0,2012-09-07,2012.0,GC,1.0,on_fert_band,19.9,0.986,0.26,0.089,,,-3.34,0.992,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,102.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.86,0.998,1.88,0.964,,,-1.85,0.969,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,104.0,2012-09-07,2012.0,GC,1.0,off_fert_band,15.57,0.994,1.45,0.884,,,-2.77,0.881,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,104.0,2012-09-07,2012.0,GC,1.0,on_fert_band,14.72,0.928,2.62,0.436,,,-1.89,0.536,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,105.0,2012-09-07,2012.0,GC,1.0,on_fert_band,16.58,0.997,5.07,0.793,,,-4.36,0.963,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,105.0,2012-09-07,2012.0,GC,1.0,off_fert_band,17.49,0.976,5.85,0.999,,,-2.22,0.69,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,106.0,2012-09-07,2012.0,GC,1.0,on_fert_band,17.39,0.984,1.04,0.532,,,-2.54,0.983,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,106.0,2012-09-07,2012.0,GC,1.0,off_fert_band,18.05,0.991,6.46,0.887,,,-1.92,0.972,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,109.0,2012-09-07,2012.0,GC,1.0,on_fert_band,18.35,0.965,2.57,0.845,,,-3.63,0.934,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,109.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.09,1.0,2.96,0.878,,,-3.58,0.968,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,110.0,2012-09-07,2012.0,GC,1.0,on_fert_band,16.43,0.971,2.06,0.888,,,-2.66,0.709,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,110.0,2012-09-07,2012.0,GC,1.0,off_fert_band,16.45,0.994,3.4,0.712,,,-2.29,0.858,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,113.0,2012-09-07,2012.0,GC,1.0,on_fert_band,15.4,0.93,0.04,0.05,,,-2.1,0.925,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,113.0,2012-09-07,2012.0,GC,1.0,off_fert_band,24.81,0.983,1.32,0.727,,,-5.23,0.911,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,114.0,2012-09-07,2012.0,GC,1.0,off_fert_band,19.46,1.0,-0.64,0.154,,,-4.73,0.961,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,114.0,2012-09-07,2012.0,GC,1.0,on_fert_band,16.2,0.944,1.78,0.681,,,-4.0,0.88,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,116.0,2012-09-07,2012.0,GC,1.0,on_fert_band,15.09,0.839,-0.21,0.048,,,-1.39,0.674,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,116.0,2012-09-07,2012.0,GC,1.0,off_fert_band,29.51,0.969,4.49,0.797,,,-5.18,0.949,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,117.0,2012-09-07,2012.0,GC,1.0,off_fert_band,21.45,0.992,0.88,0.55,,,-3.2,0.978,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,117.0,2012-09-07,2012.0,GC,1.0,on_fert_band,13.63,0.795,1.88,0.913,,,0.15,0.008,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,118.0,2012-09-07,2012.0,GC,1.0,on_fert_band,21.02,0.992,-1.3,0.569,,,-3.48,0.902,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,118.0,2012-09-07,2012.0,GC,1.0,off_fert_band,19.38,0.989,1.39,0.389,,,-3.89,0.984,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,119.0,2012-09-07,2012.0,GC,1.0,on_fert_band,20.28,0.996,3.78,0.831,,,-3.06,0.865,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,119.0,2012-09-07,2012.0,GC,1.0,off_fert_band,13.24,0.968,1.9,0.884,,,-1.36,0.814,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,120.0,2012-09-07,2012.0,GC,1.0,on_fert_band,18.3,0.965,0.43,0.993,,,-2.2,0.924,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,120.0,2012-09-07,2012.0,GC,1.0,off_fert_band,18.05,0.991,-0.12,0.005,,,-2.98,0.989,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,121.0,2012-09-07,2012.0,GC,1.0,on_fert_band,16.84,0.872,-1.45,0.999,,,-0.95,0.402,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,121.0,2012-09-07,2012.0,GC,1.0,off_fert_band,34.8,0.978,0.94,0.342,,,-4.44,0.991,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,124.0,2012-09-07,2012.0,GC,1.0,on_fert_band,7.63,0.925,4.97,0.992,,,-1.24,0.823,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,124.0,2012-09-07,2012.0,GC,1.0,off_fert_band,13.24,0.881,8.71,0.962,,,-1.41,0.73,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,201.0,2012-09-07,2012.0,GC,1.0,on_fert_band,16.2,0.98,0.38,0.119,,,-1.98,0.761,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,201.0,2012-09-07,2012.0,GC,1.0,off_fert_band,19.2,0.997,1.53,0.957,,,-2.72,1.0,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,202.0,2012-09-07,2012.0,GC,1.0,off_fert_band,19.53,0.982,4.27,0.95,,,-2.46,0.814,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,202.0,2012-09-07,2012.0,GC,1.0,on_fert_band,16.59,0.997,4.42,0.894,,,-3.32,0.926,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,204.0,2012-09-07,2012.0,GC,1.0,on_fert_band,26.33,0.999,1.99,0.886,,,-5.2,0.997,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,204.0,2012-09-07,2012.0,GC,1.0,off_fert_band,13.27,1.0,1.35,0.959,,,-2.99,0.954,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,207.0,2012-09-07,2012.0,GC,1.0,off_fert_band,14.62,0.997,2.16,0.908,,,-2.15,0.849,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,207.0,2012-09-07,2012.0,GC,1.0,on_fert_band,19.56,0.976,2.57,0.874,,,-4.16,0.904,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,208.0,2012-09-07,2012.0,GC,1.0,off_fert_band,15.17,0.999,0.31,0.05,,,-1.5,0.986,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,208.0,2012-09-07,2012.0,GC,1.0,on_fert_band,20.66,1.0,11.36,0.964,,,-1.97,0.977,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,209.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.25,0.997,4.56,1.0,,,-2.98,0.966,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,209.0,2012-09-07,2012.0,GC,1.0,on_fert_band,11.52,0.979,-0.56,0.219,,,-1.4,0.678,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,210.0,2012-09-07,2012.0,GC,1.0,on_fert_band,26.36,0.998,1.86,0.922,,,-5.8,0.993,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,210.0,2012-09-07,2012.0,GC,1.0,off_fert_band,17.44,0.88,0.33,0.116,,,-2.29,0.277,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,211.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.31,0.984,2.98,0.669,,,-3.59,0.948,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,211.0,2012-09-07,2012.0,GC,1.0,on_fert_band,23.52,0.999,5.06,0.927,,,-5.45,0.88,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,212.0,2012-09-07,2012.0,GC,1.0,off_fert_band,17.92,0.998,9.27,0.999,,,-3.57,0.996,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,212.0,2012-09-07,2012.0,GC,1.0,on_fert_band,22.08,0.995,28.25,0.996,,,-7.51,0.961,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,216.0,2012-09-07,2012.0,GC,1.0,off_fert_band,23.39,0.997,4.5,0.956,,,-5.0,0.976,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,216.0,2012-09-07,2012.0,GC,1.0,on_fert_band,22.68,0.999,4.25,0.996,,,-5.11,0.941,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,217.0,2012-09-07,2012.0,GC,1.0,on_fert_band,15.87,0.946,3.9,0.945,,,-2.49,0.626,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,217.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.95,0.999,8.36,0.998,,,-0.19,0.145,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,220.0,2012-09-07,2012.0,GC,1.0,on_fert_band,23.64,0.972,5.91,0.957,,,-4.3,0.915,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,220.0,2012-09-07,2012.0,GC,1.0,off_fert_band,21.36,0.967,5.99,0.934,,,-3.29,0.946,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,221.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.06,0.95,7.36,0.894,,,-3.82,0.962,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,221.0,2012-09-07,2012.0,GC,1.0,on_fert_band,22.83,1.0,4.9,0.958,,,-5.14,0.87,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,222.0,2012-09-07,2012.0,GC,1.0,off_fert_band,23.37,0.999,3.43,0.98,,,-3.21,0.992,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,222.0,2012-09-07,2012.0,GC,1.0,on_fert_band,21.88,1.0,4.42,0.996,,,-3.06,0.932,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,224.0,2012-09-07,2012.0,GC,1.0,on_fert_band,12.16,0.923,1.76,0.762,,,-1.26,0.494,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,224.0,2012-09-07,2012.0,GC,1.0,off_fert_band,16.05,0.986,2.73,0.994,,,-2.16,0.572,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,302.0,2012-09-07,2012.0,GC,1.0,on_fert_band,21.8,0.993,4.6,0.941,,,-0.7,0.379,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,302.0,2012-09-07,2012.0,GC,1.0,off_fert_band,19.73,0.99,17.42,1.0,,,-3.63,0.955,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,303.0,2012-09-07,2012.0,GC,1.0,on_fert_band,22.86,0.998,8.44,0.898,,,-2.72,1.0,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,303.0,2012-09-07,2012.0,GC,1.0,off_fert_band,28.48,0.996,10.54,0.995,,,-1.98,0.955,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,304.0,2012-09-07,2012.0,GC,1.0,off_fert_band,24.62,0.996,10.23,0.983,,,-2.95,0.967,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,304.0,2012-09-07,2012.0,GC,1.0,on_fert_band,22.58,0.999,52.09,0.999,,,-3.6,0.988,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,305.0,2012-09-07,2012.0,GC,1.0,off_fert_band,23.77,0.994,6.37,0.944,,,-1.24,0.958,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,305.0,2012-09-07,2012.0,GC,1.0,on_fert_band,16.76,0.904,2.8,0.46,,,-2.49,0.999,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,307.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.24,0.998,8.0,0.964,,,-2.97,0.953,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,307.0,2012-09-07,2012.0,GC,1.0,on_fert_band,15.11,0.968,3.09,0.794,,,-1.72,0.663,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,308.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.92,0.997,10.19,0.98,,,-1.29,0.401,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,308.0,2012-09-07,2012.0,GC,1.0,on_fert_band,20.44,0.977,32.38,0.962,,,-1.34,0.812,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,313.0,2012-09-07,2012.0,GC,1.0,on_fert_band,34.54,0.993,6.07,0.865,,,-2.99,0.988,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,313.0,2012-09-07,2012.0,GC,1.0,off_fert_band,24.63,0.983,4.55,0.78,,,-2.65,0.979,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,314.0,2012-09-07,2012.0,GC,1.0,off_fert_band,20.73,0.996,2.49,0.639,,,-2.32,0.75,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,314.0,2012-09-07,2012.0,GC,1.0,on_fert_band,25.04,0.995,3.21,0.849,,,-1.2,0.603,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,316.0,2012-09-07,2012.0,GC,1.0,on_fert_band,17.0,0.992,2.34,0.379,,,-0.42,0.415,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,316.0,2012-09-07,2012.0,GC,1.0,off_fert_band,23.76,0.966,4.16,0.72,,,-2.78,0.969,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,317.0,2012-09-07,2012.0,GC,1.0,on_fert_band,27.54,0.998,21.32,0.969,,,-2.86,0.91,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,317.0,2012-09-07,2012.0,GC,1.0,off_fert_band,12.49,0.699,13.12,0.71,,,-1.41,0.474,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,319.0,2012-09-07,2012.0,GC,1.0,on_fert_band,20.21,0.966,6.61,0.98,,,-0.4,0.14,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,319.0,2012-09-07,2012.0,GC,1.0,off_fert_band,22.59,0.993,0.59,0.102,,,-0.26,0.23,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,321.0,2012-09-07,2012.0,GC,1.0,on_fert_band,17.99,1.0,0.32,0.448,,,-2.1,0.924,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,321.0,2012-09-07,2012.0,GC,1.0,off_fert_band,23.04,0.992,3.58,0.934,,,-1.55,0.938,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,322.0,2012-09-07,2012.0,GC,1.0,off_fert_band,23.84,0.998,5.73,0.997,,,-1.82,0.936,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,322.0,2012-09-07,2012.0,GC,1.0,on_fert_band,25.15,0.969,3.08,0.958,,,-2.65,0.878,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,323.0,2012-09-07,2012.0,GC,1.0,on_fert_band,12.24,0.998,0.65,0.095,,,-3.2,0.938,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,323.0,2012-09-07,2012.0,GC,1.0,off_fert_band,21.95,0.999,3.66,0.855,,,-1.29,0.714,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,324.0,2012-09-07,2012.0,GC,1.0,off_fert_band,25.61,0.888,4.58,0.857,,,-3.47,0.579,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,324.0,2012-09-07,2012.0,GC,1.0,on_fert_band,25.23,0.986,3.79,0.56,,,-2.69,0.999,18.8,26.7,,,9,251,3,1,fall
WOOSTER.COV,102.0,2012-09-21,2012.0,GC,1.0,on_fert_band,12.09,0.998,0.66,0.493,,,-2.24,0.905,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,102.0,2012-09-21,2012.0,GC,1.0,off_fert_band,10.3,0.898,2.54,0.955,,,-1.11,0.614,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,104.0,2012-09-21,2012.0,GC,1.0,on_fert_band,5.83,0.487,3.11,0.987,,,-1.63,0.998,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,104.0,2012-09-21,2012.0,GC,1.0,off_fert_band,3.63,0.788,3.47,0.937,,,-2.83,0.971,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,105.0,2012-09-21,2012.0,GC,1.0,off_fert_band,8.0,0.999,0.13,0.045,,,-1.15,0.988,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,105.0,2012-09-21,2012.0,GC,1.0,on_fert_band,3.3,0.094,1.63,0.919,,,-0.32,0.398,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,106.0,2012-09-21,2012.0,GC,1.0,on_fert_band,5.19,0.393,1.18,0.657,,,-2.1,0.994,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,106.0,2012-09-21,2012.0,GC,1.0,off_fert_band,10.35,0.997,0.72,0.219,,,-1.47,0.904,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,109.0,2012-09-21,2012.0,GC,1.0,on_fert_band,9.61,0.978,1.49,0.882,,,-2.3,0.94,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,109.0,2012-09-21,2012.0,GC,1.0,off_fert_band,13.34,0.985,2.13,1.0,,,-2.12,0.935,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,110.0,2012-09-21,2012.0,GC,1.0,off_fert_band,10.88,0.99,2.03,0.846,,,-1.33,0.946,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,110.0,2012-09-21,2012.0,GC,1.0,on_fert_band,10.59,0.978,1.74,0.979,,,-1.12,0.89,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,113.0,2012-09-21,2012.0,GC,1.0,off_fert_band,11.15,1.0,0.99,0.993,,,-3.3,0.998,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,113.0,2012-09-21,2012.0,GC,1.0,on_fert_band,4.7,0.411,1.63,0.958,,,-2.25,0.985,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,114.0,2012-09-21,2012.0,GC,1.0,on_fert_band,9.64,0.93,0.99,0.921,,,-1.99,0.872,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,114.0,2012-09-21,2012.0,GC,1.0,off_fert_band,11.84,0.854,0.68,0.174,,,-1.85,0.977,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,116.0,2012-09-21,2012.0,GC,1.0,off_fert_band,9.01,0.987,0.72,0.803,,,-1.61,0.952,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,116.0,2012-09-21,2012.0,GC,1.0,on_fert_band,9.48,1.0,2.13,0.844,,,-2.42,0.829,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,117.0,2012-09-21,2012.0,GC,1.0,off_fert_band,14.31,0.783,1.05,0.999,,,-2.76,0.999,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,117.0,2012-09-21,2012.0,GC,1.0,on_fert_band,8.49,0.983,-0.92,0.732,,,-0.74,0.969,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,118.0,2012-09-21,2012.0,GC,1.0,on_fert_band,7.33,1.0,1.2,0.567,,,-2.59,0.849,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,118.0,2012-09-21,2012.0,GC,1.0,off_fert_band,5.15,0.491,1.5,0.632,,,-3.5,0.934,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,119.0,2012-09-21,2012.0,GC,1.0,on_fert_band,10.21,0.954,2.73,0.978,,,-1.95,0.997,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,119.0,2012-09-21,2012.0,GC,1.0,off_fert_band,6.27,0.944,0.77,0.953,,,-0.99,0.851,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,120.0,2012-09-21,2012.0,GC,1.0,on_fert_band,6.75,0.872,0.32,0.032,,,-2.26,0.869,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,120.0,2012-09-21,2012.0,GC,1.0,off_fert_band,12.39,0.898,0.92,0.78,,,-1.66,0.96,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,121.0,2012-09-21,2012.0,GC,1.0,off_fert_band,6.49,0.836,-0.8,0.93,,,-1.77,0.757,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,121.0,2012-09-21,2012.0,GC,1.0,on_fert_band,7.16,0.922,0.83,0.729,,,-2.24,0.999,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,124.0,2012-09-21,2012.0,GC,1.0,off_fert_band,10.48,0.765,5.23,0.999,,,-2.93,0.927,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,124.0,2012-09-21,2012.0,GC,1.0,on_fert_band,1.05,0.023,2.55,0.725,,,-0.11,0.33,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,201.0,2012-09-21,2012.0,GC,1.0,on_fert_band,3.57,0.251,-3.36,0.754,,,-1.84,0.914,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,201.0,2012-09-21,2012.0,GC,1.0,off_fert_band,-1.62,0.892,-2.65,0.613,,,0.0,0.0,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,202.0,2012-09-21,2012.0,GC,1.0,off_fert_band,10.76,1.0,-2.48,0.583,,,-5.13,0.91,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,202.0,2012-09-21,2012.0,GC,1.0,on_fert_band,18.98,0.74,-2.74,0.417,,,-6.59,0.998,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,204.0,2012-09-21,2012.0,GC,1.0,off_fert_band,5.93,0.699,-3.38,0.571,,,-3.9,0.981,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,204.0,2012-09-21,2012.0,GC,1.0,on_fert_band,4.03,0.708,-4.32,0.757,,,-1.23,0.908,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,207.0,2012-09-21,2012.0,GC,1.0,on_fert_band,9.67,0.99,-3.34,0.636,,,-2.32,0.957,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,207.0,2012-09-21,2012.0,GC,1.0,off_fert_band,3.0,0.199,-4.55,0.587,,,-4.34,0.856,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,208.0,2012-09-21,2012.0,GC,1.0,off_fert_band,10.88,0.956,-4.1,0.709,,,-1.48,0.999,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,208.0,2012-09-21,2012.0,GC,1.0,on_fert_band,3.16,0.501,-2.3,0.449,,,-0.48,0.348,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,209.0,2012-09-21,2012.0,GC,1.0,on_fert_band,8.81,0.919,-3.61,0.613,,,-1.42,0.635,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,209.0,2012-09-21,2012.0,GC,1.0,off_fert_band,6.1,0.954,-3.31,0.723,,,-2.27,0.949,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,210.0,2012-09-21,2012.0,GC,1.0,off_fert_band,11.33,0.996,-3.88,0.811,,,-3.26,0.931,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,210.0,2012-09-21,2012.0,GC,1.0,on_fert_band,8.6,0.993,-2.76,0.549,,,0.26,0.009,19.6,21.1,,,9,265,3,1,fall
WOOSTER.COV,211.0,2012-09-21,2012.0,GC,1.0,off_fert_band,8.43,0.981,-4.55,0.687,,,-3.21,0.908,19.6,21.1,,,9,265,3,1,fall
